기준년도,노드id,노드위치,y좌표,x좌표,노드유형,노드명,위험운전행동회귀계수,교차로규모회귀계수,회귀확산도,교차로위험수준,교차로위험순위,교차로안전등급,교차로참조집단위험수준,권역교차로위험순위,20km이상과속카운트,40km이상과속카운트,60km이상과속카운트,장기과속카운트,급가속카운트,급출발카운트,급감속카운트,급정지카운트,급좌회전카운트,급우회전카운트,급유턴카운트,급앞지르기카운트,급진로변경카운트,공회전기준시간초과카운트,사고카운트
2018,1160029000,서울특별시 구로구,184888.7523,444386.252,101,궁동종합사회복지관앞,0.424729206,0.57107048,0.560021374,0.360364613,61342,C,1.639635387,151,71.8,4.2,0.3,0,1680,59.1,243.9,90.1,115.5,14.6,53.3,216.6,132.8,3.5,2
2018,1160032600,서울특별시 구로구,184889.3271,444592.7578,101,구로여자정보산업고등학교,0.424729206,0.57107048,0.560021374,-1.406844523,5402,A,1.406844523,28,146.3,14.9,0.7,0,1023.1,57.3,148.5,43.8,516.3,30.3,551.3,25.1,53.3,1.4,
2018,1150021100,서울특별시 강서구,184994.9311,450424.1332,101,발산1동주민센터,0.424729206,0.57107048,0.560021374,-1.091717067,8184,A,1.091717067,149,16.8,0.3,0.4,0,644.3,80.3,44.2,32.3,16.6,21,3.8,27.7,23.3,14.4,
2018,1160020600,서울특별시 구로구,185008.5309,443968.6705,101,우신빌라타운,0.424729206,0.57107048,0.560021374,0.346110748,61178,C,1.653889252,158,83.7,1.3,0.4,0,1510.8,65,182.3,37.1,45.3,31.7,23,302.7,247.8,1.4,2
2018,1150020800,서울특별시 강서구,185060.9585,450408.7638,101,제이드아트빌,0.424729206,0.57107048,0.560021374,-0.660600561,15014,A,0.660600561,87,8.6,7,8.6,0,283.3,35,62,30.4,11.8,14.3,2.1,21.7,30.6,17.2,
2018,1140033200,서울특별시 양천구,185072.2744,448039.6018,101,강서자동차학원,0.424729206,0.57107048,0.560021374,-2.21629399,1906,B,3.21629399,116,236.8,26.9,3,0,2756.9,500,842,190.7,4.8,9.1,3.7,44.1,293.2,9.4,1
2018,1140034200,서울특별시 양천구,185089.6064,448406.6739,101,신월제일교회,0.424729206,0.57107048,0.560021374,1.850589079,73646,D,0.149410921,277,1.7,0.3,0.1,0,20.7,1.1,3.8,3.5,0.4,1,0.3,0.4,0.5,2.1,2
2018,1140023400,서울특별시 양천구,185094.9209,447191.3139,101,길훈아파트(신월동),0.424729206,0.57107048,0.560021374,1.293386811,71024,D,0.706613189,232,3.8,0.4,0,0,254.1,32.8,24.6,10.2,22.3,12.4,6.8,6.3,23.5,172.6,2
2018,1160003500,서울특별시 구로구,185103.7889,443763.2182,101,수궁동사무소입구삼거리,0.424729206,0.57107048,0.560021374,-0.618877328,15964,B,2.618877328,127,57.2,1.9,0.3,0,1920.5,379.1,177.6,45.7,439.7,96.8,24.9,623.7,878.3,1.1,2
2018,1140030700,서울특별시 양천구,185185.8787,447811.7408,101,신월정수사업소앞,0.424729206,0.57107048,0.560021374,0.914685383,68825,C,3.085314617,156,66.5,5.6,1.5,0,2680,349.8,298.3,131,579.2,24,4.1,41.3,48,4,4
2018,1140036800,서울특별시 양천구,185192.9207,448906.7053,101,신월동외환은행,0.424729206,0.57107048,0.560021374,0.843460129,67710,C,3.156539871,195,70.3,3.3,0.7,0,4036,460.2,543.3,176.4,62.4,39,8,57.1,125.6,4.6,4
2018,1160013700,서울특별시 구로구,185201.5034,443589.3775,101,동부제강입구,0.424729206,0.57107048,0.560021374,-1.688709945,3751,B,3.688709945,123,37,6.7,5.3,0,3032.5,392.3,286,100.5,188.8,90,9.7,386.7,676.8,1.8,2
2018,1160011000,서울특별시 구로구,185306.0762,443386.5918,101,금강수목원아파트,0.424729206,0.57107048,0.560021374,-0.291041844,27794,B,1.291041844,137,7.9,6.4,5.3,0,1131.4,78.8,111.6,40.6,160.9,15.9,3,10.8,10.6,2.8,1
2018,1140017800,서울특별시 양천구,185415.918,446261.7171,101,강월초등학교,0.424729206,0.57107048,0.560021374,-1.299381604,6223,B,2.299381604,121,389,43.4,2.5,0,2347.8,356.1,385.5,126.8,22.6,11.5,2.1,22.3,44.5,4.9,1
2018,1140012500,서울특별시 양천구,185423.2884,445278.0786,101,신정로삼거리,0.424729206,0.57107048,0.560021374,0.052023038,58381,C,0.947976962,183,59.1,6.3,0.7,0,731.2,17.3,28.3,17.8,272.4,32.3,21,35.3,17.8,131.8,1
2018,1150012600,서울특별시 강서구,185469.7815,448994.0195,101,(주)슈퍼텍,0.424729206,0.57107048,0.560021374,-0.675062398,14674,B,2.675062398,257,61.7,11.1,6.1,0,3317.2,382.2,1319.6,482.2,24.8,36.3,5.1,52.1,101.5,20.4,2
2018,1160015100,서울특별시 구로구,185470.0785,443680.2526,101,동부제강(주),0.424729206,0.57107048,0.560021374,-0.776959151,12628,B,1.776959151,144,28.2,1.8,0.8,0,1116.2,135.6,203.9,43.1,7.2,6.5,2.8,33.4,216.8,4,1
2018,1140016600,서울특별시 양천구,185489.4932,445849.5492,101,푸른마을1단지아파트,0.424729206,0.57107048,0.560021374,-1.127280748,7802,B,2.127280748,104,170.9,4.3,0.3,0,1397.1,214.8,90,56.9,843.6,85.2,20.6,8.1,29.2,1.3,1
2018,1160010400,서울특별시 구로구,185494.9282,443260.7563,101,대성그린빌라,0.424729206,0.57107048,0.560021374,4.661209929,77717,D,2.338790071,295,11.1,7.1,6.3,0,1888,205.3,148.1,81.4,73.7,130.1,3.8,37.3,40.6,1.8,7
2018,1140034000,서울특별시 양천구,185512.6922,448258.5391,101,월정초교정문앞,0.424729206,0.57107048,0.560021374,-0.412371238,22140,A,0.412371238,56,7.1,0.2,0.2,0,113,34.8,8.6,10.3,1.3,1.4,0.6,16.4,16.3,6.2,
2018,1150012700,서울특별시 강서구,185527.499,449014.0764,101,현대마트동원빌딩앞,0.424729206,0.57107048,0.560021374,-2.113342209,2149,B,3.113342209,216,92.7,6.4,0.8,0,4404.8,555.8,340.6,139,57.3,51.8,12.8,139.3,115.3,25.8,1
2018,1150019800,서울특별시 강서구,185537.2176,450356.6347,101,우리은행내발산,0.424729206,0.57107048,0.560021374,-0.920514628,10383,B,2.920514628,230,12.4,3.4,0.7,0,2641.2,359.9,187.4,107.9,107.8,46.3,48.3,68.8,86.3,1.8,2
2018,1150014400,서울특별시 강서구,185549.0082,449636.8999,101,조흥화곡3동,0.424729206,0.57107048,0.560021374,-2.154607204,2042,A,2.154607204,188,56.9,13.5,4.9,0,1757.5,238.6,116.4,34.5,7.4,5,15.2,20.8,35.5,2.1,
2018,1140015200,서울특별시 양천구,185550.0077,445694.986,101,푸른태영데시앙3단지앞교차로,0.424729206,0.57107048,0.560021374,-1.080768407,8289,A,1.080768407,35,70.5,1.7,0.2,0,464.2,69.6,58.6,17,12.1,5.9,0.8,7,111.2,7.5,
2018,1140012400,서울특별시 양천구,185576.8848,445261.1626,101,신정로오거리,0.424729206,0.57107048,0.560021374,0.709628499,65581,D,0.290371501,256,20.8,0.5,0,0,46.6,2.1,7.8,3.2,2,1.4,5.8,4,12.9,5.1,1
2018,1150004000,서울특별시 강서구,185597.6722,448639.2993,101,강서제일메디칼센터,0.424729206,0.57107048,0.560021374,0.342784711,61136,C,2.657215289,283,42.1,4.8,3.2,0,4444.1,508.3,586.4,268.5,185.6,64.4,22.6,74.9,95.1,14.5,3
2018,1150023600,서울특별시 강서구,185599.4934,450607.6891,101,우장산공원입구,0.424729206,0.57107048,0.560021374,-0.022755707,56138,B,3.022755707,263,77.7,8.4,1.6,0,2967,378.5,185.9,93.8,248.9,39.6,65.4,74.5,117.5,4.8,3
2018,1140014200,서울특별시 양천구,185608.3493,445560.7748,101,서부화물트럭터미널창고A동,0.424729206,0.57107048,0.560021374,-0.409397355,22270,A,0.409397355,45,5.7,0.3,0.3,0,74.9,5.7,8.6,2.8,0.8,1.3,0.4,16.9,45.2,9.9,
2018,1140017100,서울특별시 양천구,185614.4478,445891.8775,101,지향초등학교,0.424729206,0.57107048,0.560021374,-0.194364567,34865,A,0.194364567,44,12.1,0.5,0.1,0,39.6,6.1,7.6,6.8,3.7,9.1,0.6,0.3,0.7,3.4,
2018,1150045200,서울특별시 강서구,185619.3589,452558.5653,101,안국물류센터,0.424729206,0.57107048,0.560021374,-0.208017415,33664,A,0.208017415,204,1.3,0,0.1,0,16.1,1.3,4.9,1.4,4.2,0.2,11.6,0.1,0.7,29.4,
2018,1150015600,서울특별시 강서구,185637.3587,449841.6101,101,화곡주공아파트,0.424729206,0.57107048,0.560021374,1.269062324,70898,D,0.730937676,334,29.1,0.4,0,0,426.5,41.1,25.2,23.5,4.3,3.7,1.3,13.2,10.9,10.1,2
2018,1140031400,서울특별시 양천구,185641.0688,447845.7835,101,신길제1동하나은행,0.424729206,0.57107048,0.560021374,4.073451113,77347,D,0.926548887,286,74.9,42.7,30.5,0,405.4,56.4,49.7,26.1,13.4,9,0.4,31,55.3,25.6,5
2018,1160017400,서울특별시 구로구,185641.1156,443768.8928,101,온수입구삼거리,0.424729206,0.57107048,0.560021374,0.273551048,60400,C,3.726448952,178,23.6,4.2,0.9,0,3921.7,590.7,228.8,73.3,17.4,20.5,8.6,33.7,117.5,2.2,4
2018,1140013100,서울특별시 양천구,185646.6227,445468.7869,101,서부화물트럭터미널C동,0.424729206,0.57107048,0.560021374,-0.498775432,19116,B,1.498775432,100,18.8,2.3,0.8,0,883.4,120,509.7,67.3,196.3,35.5,1.2,4.8,11.7,118.6,1
2018,1140020400,서울특별시 양천구,185650.1193,446839.4845,101,과학수사연구소입구,0.424729206,0.57107048,0.560021374,3.42341687,76765,C,4.57658313,157,104.4,11,4,0,4857.3,561,222.7,118.6,642.2,135.1,11.3,108.8,152.3,11.3,8
2018,1150043100,서울특별시 강서구,185657.55,452324.8474,101,세원제1주유소,0.424729206,0.57107048,0.560021374,-1.780193585,3349,B,2.780193585,269,86.6,11.8,1,0,2548.5,358.5,162.6,64.3,73.3,17.7,6.5,11.3,19,6.3,1
2018,1140018100,서울특별시 양천구,185701.0485,446364.0547,101,신월지하차도(남측),0.424729206,0.57107048,0.560021374,3.0862567,76330,D,1.9137433,289,7.8,2.3,1.1,0,1604.3,199.7,118.6,63.8,130.1,37.3,8.9,84.4,85.8,11.3,5
2018,1140012800,서울특별시 양천구,185703.2065,445336.6918,101,서부화물트럭터미널A동,0.424729206,0.57107048,0.560021374,-1.849745264,3045,A,1.849745264,20,68.4,7.6,0.5,0,942.8,194,80.4,66.5,510.8,701.4,4.6,8.4,15.6,10.1,
2018,1140031600,서울특별시 양천구,185707.5185,447850.6435,101,곰달래사거리,0.424729206,0.57107048,0.560021374,3.544109156,76883,D,1.455890844,226,16.3,8.2,5.6,0,889.5,197.5,55.3,73.8,28.1,74,2.8,42.4,26.2,10.7,5
2018,1140016000,서울특별시 양천구,185710.3723,445762.2265,101,동일하이빌앞교차로,0.424729206,0.57107048,0.560021374,0.490228887,62776,D,0.509771113,262,12.4,2.3,0.2,0,112.7,12.2,19.9,15.3,13.8,5.8,2.5,1.4,3.5,38.1,1
2018,1140012700,서울특별시 양천구,185711.6515,445319.443,101,양천공영차고지앞교차로,0.424729206,0.57107048,0.560021374,-1.192332346,7164,B,3.192332346,111,55.1,3.6,0.8,0,1844.7,159.3,213.7,33.5,2334,539.8,5.1,9.1,12.1,0.5,2
2018,1160008000,서울특별시 구로구,185754.3817,442995.8313,101,천왕역삼거리,0.424729206,0.57107048,0.560021374,1.031500385,69833,C,1.968499615,206,35.2,7,6.5,0,3907.8,311.1,290.3,112.1,301.3,197.5,58,74.8,59.6,209.8,3
2018,1140018600,서울특별시 양천구,185802.0941,446399.8517,0,강월초교입구교차로,0.424729206,0.57107048,0.560021374,8.864134512,78636,D,4.135865488,217,116.9,16.7,3.3,0,4939.8,545.5,426.7,196.3,148.2,261.1,32.3,186.8,323.1,2,13
2018,1150034200,서울특별시 강서구,185808.1081,451400.5113,101,국민연금관리공단,0.424729206,0.57107048,0.560021374,-0.142018374,40238,B,2.142018374,273,66.5,3.1,1.9,0,250.2,48,112.8,16.9,421.8,250.6,311.4,278.1,1006.2,29.7,2
2018,1160008300,서울특별시 구로구,185818.6733,443009.9882,101,개울산근린공원,0.424729206,0.57107048,0.560021374,0.522001772,63116,D,0.477998228,308,3.4,0.1,0,0,173,17.8,13.5,4.3,18,12.7,27.2,12.6,8.6,5.3,1
2018,1150030500,서울특별시 강서구,185827.4037,451124.8855,101,(주)정진공영,0.424729206,0.57107048,0.560021374,-1.12121191,7873,A,1.12121191,203,16.1,0.5,0.1,0,333.6,47.1,28,12.4,50.3,25,3.3,18,16.9,340.2,
2018,1150005700,서울특별시 강서구,185841.2673,451532.4921,101,효성인텔리안,0.424729206,0.57107048,0.560021374,1.104754946,70141,C,2.895245054,300,65.8,5.9,2.5,0,2025.7,193.8,211.5,80.6,333.3,214.8,267,247.7,204.7,10.9,4
2018,1150024000,서울특별시 강서구,185843.5549,450634.3762,101,우장산현대타운,0.424729206,0.57107048,0.560021374,0.775514614,66559,D,0.224485386,364,5.4,1.7,0,0,20.3,2.1,2.6,2.7,1,1,0.4,1.9,1.7,30.3,1
2018,1140017300,서울특별시 양천구,185854.3238,445927.5371,101,푸른마을4단지아파트,0.424729206,0.57107048,0.560021374,-0.085563967,47485,A,0.085563967,13,2.7,0.5,0.2,0,4.5,1.3,0.9,0.6,0.3,1,0.1,0.2,0.9,1.9,
2018,1140018800,서울특별시 양천구,185868.3433,446429.7655,101,신월상가빌딩,0.424729206,0.57107048,0.560021374,2.82902632,75972,D,1.17097368,288,23.5,3.5,1.2,0,748.9,111.3,132.9,41.8,71.3,59.2,46,111.5,159.9,5.8,4
2018,1150033500,서울특별시 강서구,185892.3398,451377.6755,101,상아어린이집,0.424729206,0.57107048,0.560021374,-0.269052171,29144,A,0.269052171,207,14.8,1.7,0,0,15.5,3.3,3,1.5,8.7,29.8,5.4,3.8,6.7,8.1,
2018,1160015300,서울특별시 구로구,185904.9421,443690.2729,101,오류지하차도입구R,0.424729206,0.57107048,0.560021374,3.916855056,77223,D,1.083144944,298,100.1,1.1,0.3,0,440.4,28.3,81.8,17.1,57.4,40.7,23.3,112.2,88.1,9.7,5
2018,1160012900,서울특별시 구로구,185914.344,443518.0816,101,새마을금고오류2동지점,0.424729206,0.57107048,0.560021374,0.304285246,60728,C,0.695714754,201,26.6,0.1,0.2,0,285.7,30.4,28.3,12,57.1,56.4,19.6,44.4,54.7,2.6,1
2018,1150022700,서울특별시 강서구,185915.6052,450560.9932,101,신세계아파트3차,0.424729206,0.57107048,0.560021374,0.501593562,62899,D,0.498406438,377,7.8,0.5,0.2,0,207.6,22.7,12.4,15.2,1.9,3.3,0.3,12.2,23.2,5.3,1
2018,1150035500,서울특별시 강서구,185918.1238,451478.7157,101,호서전산전문학교,0.424729206,0.57107048,0.560021374,-0.39020293,23036,A,0.39020293,210,7.3,1.1,0,0,43.1,11.4,5.8,4.8,40.2,42.3,14.8,8.8,13.8,3.9,
2018,1150036500,서울특별시 강서구,185926.4081,451510.851,101,근린공원4R,0.424729206,0.57107048,0.560021374,-0.794108694,12326,A,0.794108694,84,6.3,0.3,0,0,274.7,39.5,34,21.8,14.8,11.8,5.2,9.5,44,2.2,
2018,1140016700,서울특별시 양천구,185928.2378,445850.6453,101,신정동 성도교회,0.424729206,0.57107048,0.560021374,-0.203660204,34058,A,0.203660204,51,24.8,3.5,0.8,0,15.5,0.9,3.4,1.8,0.8,1.5,0.3,0.8,2.1,5.8,
2018,1150040000,서울특별시 강서구,185935.339,451901.1454,101,대룡드림타운,0.424729206,0.57107048,0.560021374,-1.953876528,2664,B,2.953876528,272,23.5,2.5,1,0,2215.3,333.1,192.2,91.4,334.1,158.2,103.8,297.8,228.3,11.3,1
2018,1140014800,서울특별시 양천구,185941.1888,445643.1012,101,동일하이빌2단지앞교차로,0.424729206,0.57107048,0.560021374,0.440352554,62191,D,0.559647446,263,14.3,1.1,0.2,0,110.4,9.4,142.5,14.8,12.9,1.8,1.6,1.4,7.4,8.8,1
2018,1160020000,서울특별시 구로구,185951.2542,443943.7918,101,오류동삼거리,0.424729206,0.57107048,0.560021374,10.56864602,78712,D,4.431353977,258,26.9,3.7,1.8,0,5339.3,697.7,251.8,136.1,290.6,179.7,57.7,525.1,426.9,17.5,15
2018,1150030300,서울특별시 강서구,185967.0744,451107.1576,101,그랜드백화점강서점,0.424729206,0.57107048,0.560021374,0.546447328,63402,D,0.453552672,359,19.3,1.7,0,0,123.6,5,35.9,18.3,7.8,9.9,1.8,19.8,31.7,30.5,1
2018,1150042100,서울특별시 강서구,185978.277,452109.0335,101,양천향교역사거리,0.424729206,0.57107048,0.560021374,0.351540546,61249,C,4.648459454,294,26.5,3.7,1.5,0,3409.4,362.8,161.6,100.6,1096.3,377.7,297.8,283.1,183.4,6.5,5
2018,1150012500,서울특별시 강서구,185989.6384,448982.7483,101,신월초교입구,0.424729206,0.57107048,0.560021374,2.133833012,74473,C,2.866166988,292,38.3,6.3,1.6,0,3334.8,366.2,320,118.8,119,51.3,24.7,74.4,83.8,5.9,5
2018,1140016900,서울특별시 양천구,185990.2568,445869.0744,101,수정아파트 103동,0.424729206,0.57107048,0.560021374,-1.654567026,3922,A,1.654567026,52,1028.9,91.3,19.3,0,123.8,9.9,76.9,14.7,11.2,8.6,6.4,8.8,119.4,0.5,
2018,1150031100,서울특별시 강서구,185990.2575,451198.4277,101,등촌주공3단지,0.424729206,0.57107048,0.560021374,-0.286923771,28026,A,0.286923771,194,5.1,0.3,0,0,46.8,2.8,27.3,5.1,1.8,6.8,0.4,1.9,2.6,11.8,
2018,1140014900,서울특별시 양천구,185993.1312,445666.4813,101,열방교회교육원,0.424729206,0.57107048,0.560021374,0.653361841,64809,D,0.346638159,239,7.7,3.6,0.4,0,45.9,9.3,21.4,10.3,2.6,3.3,0.1,3.1,7.4,68.6,1
2018,1140013200,서울특별시 양천구,185998.1945,445485.106,101,신정2동현대A.P.T,0.424729206,0.57107048,0.560021374,-2.611740994,1136,A,2.611740994,67,85.7,13.2,1.9,0,2739,357.3,445.1,130.5,32.9,62.9,28.3,69.9,253.9,8.3,
2018,1150038900,서울특별시 강서구,186002.3608,451800.4123,101,등촌주공1단지아파트,0.424729206,0.57107048,0.560021374,-0.142448528,40191,A,0.142448528,109,6.4,1.2,0.1,0,11.3,1.6,2.3,0.6,1.8,1.3,1.1,2.1,1.4,5.3,
2018,1160015000,서울특별시 구로구,186020.7299,443674.2094,101,오류동푸르지오,0.424729206,0.57107048,0.560021374,0.463990802,62472,D,0.536009198,268,3.3,0,0,0,264.6,28.1,27.8,12.2,0.8,1.9,0.6,4.4,18.1,3.1,1
2018,1150043600,서울특별시 강서구,186023.1759,452387.231,101,대아아파트삼거리,0.424729206,0.57107048,0.560021374,0.35521182,61282,C,2.64478818,298,18.9,6.8,1.9,0,1593.5,158.1,80.7,44.6,983.1,167.1,86.1,168.2,129.3,3.7,3
2018,1150039700,서울특별시 강서구,186024.1345,451879.8287,101,승고을빌딩앞,0.424729206,0.57107048,0.560021374,2.692755852,75716,D,0.307244148,422,4.8,1.8,0.2,0,52,3.8,5.9,3.8,3.3,6.7,1.3,5.7,4.1,4.8,3
2018,1150022500,서울특별시 강서구,186027.0088,450544.6877,101,화곡롯데아파트,0.424729206,0.57107048,0.560021374,3.329513778,76640,D,0.670486222,340,4.3,0.5,0.3,0,329.8,20,18.7,11.7,4.2,4.3,0.9,11.3,28.3,1.3,4
2018,1150044100,서울특별시 강서구,186028.9025,452425.8954,101,동신대아아파트,0.424729206,0.57107048,0.560021374,0.116842411,58917,C,1.883157589,288,15.4,2,0.4,0,1262.5,167.7,86.5,39.3,25.5,43.8,43.4,91.5,102.6,15.7,2
2018,1150040900,서울특별시 강서구,186053.7396,451990.9816,101,가양1동우편취급소,0.424729206,0.57107048,0.560021374,-0.170106311,37192,A,0.170106311,83,16,1.9,0.3,0,10.2,1.4,0.8,0.6,1.6,1.2,0.1,2.8,6.8,2.1,
2018,1150015400,서울특별시 강서구,186071.9477,449832.0988,101,우장산 SK VIEW,0.424729206,0.57107048,0.560021374,-0.135185135,41007,A,0.135185135,72,0.7,0.2,0.3,0,14.4,1.9,1.6,1.1,1.3,0.5,0.1,3.3,5.4,0.3,
2018,1150012300,서울특별시 강서구,186078.0396,448802.2494,101,까치산아파트,0.424729206,0.57107048,0.560021374,2.877410866,76060,D,3.122589134,358,81.5,11.7,4,0,3461.8,335.7,408,122.4,1247.8,626.6,38.8,105.2,163.7,7.3,6
2018,1140013800,서울특별시 양천구,186109.9647,445533.1749,101,서부트럭터미널교차로,0.424729206,0.57107048,0.560021374,-1.979478954,2560,B,5.979478954,84,150.6,31.4,6.3,0,4704.3,715.3,406.6,226.8,1834.9,1222.8,41.1,185.5,193.4,31.3,4
2018,1140005000,서울특별시 양천구,186122.6265,446979.1965,101,신월제2동제일은행,0.424729206,0.57107048,0.560021374,-2.469620071,1375,A,2.469620071,37,20.8,1,0.3,0,2534,356.8,114.4,46.5,87.6,76.3,10.9,152.3,310.9,2,
2018,1150002200,서울특별시 강서구,186171.1502,452689.2102,101,가양IC_강서로_진출,0.424729206,0.57107048,0.560021374,-0.319182084,26293,B,1.319182084,220,402.3,41,12.4,0,163.5,10.7,200.6,12.2,755.5,11.4,3.5,1.2,32.5,35.4,1
2018,1150030100,서울특별시 강서구,186181.7003,451079.1383,101,동명중학교앞사거리,0.424729206,0.57107048,0.560021374,0.550117373,63461,D,0.449882627,426,3,0.1,0,0,107.8,4.3,18.7,3,5.3,5.1,0.4,20.9,97.5,2,1
2018,1140014400,서울특별시 양천구,186195.6457,445569.302,101,학마을아파트앞교차로,0.424729206,0.57107048,0.560021374,2.915179298,76124,D,2.084820702,283,58.4,12.3,2.4,0,1409.3,185.3,175.3,106.5,77.9,224.2,15.4,165.9,211.6,26.3,5
2018,1160017800,서울특별시 구로구,186196.7019,443799.7014,101,(주)유천인바이트,0.424729206,0.57107048,0.560021374,2.161604118,74534,D,0.838395882,228,1.8,0.1,0,0,643.5,54.3,36.1,28,0.8,0.8,0.4,5.5,12.3,563.2,3
2018,1150027800,서울특별시 강서구,186256.2596,450945.1524,101,88체육관(관문로터리),0.424729206,0.57107048,0.560021374,3.729839969,77063,D,4.270160031,385,164.1,16.4,1.7,0,5132.7,453.9,294.4,148,275.9,106.7,13.7,557.7,168,8.5,8
2018,1150020300,서울특별시 강서구,186256.6725,450371.1573,101,우장산길성그랑프리텔,0.424729206,0.57107048,0.560021374,0.754840617,66241,D,0.245159383,370,1.6,0.2,0.1,0,35.8,0.9,14.1,3.3,7.2,10.2,1,1.6,11.6,0.6,1
2018,1160005300,서울특별시 구로구,186284.7822,441693.9876,101,광화교삼거리,0.424729206,0.57107048,0.560021374,-1.212655819,6967,A,1.212655819,58,65.9,7.9,5,0,607.8,47.5,141.8,20.1,79.9,60,13.2,7.5,15.1,0.3,
2018,1150033800,서울특별시 강서구,186300.4129,451390.3379,101,고교부지4R,0.424729206,0.57107048,0.560021374,0.203688925,59724,C,0.796311075,321,14,0.8,0,0,334.5,46.9,40.9,37.1,2.8,5.3,1.3,8.3,6.8,3.3,1
2018,1150039900,서울특별시 강서구,186304.1286,451888.2724,101,한길자동차종합타운,0.424729206,0.57107048,0.560021374,-0.728799632,13588,A,0.728799632,22,71,6,0.8,0,159.9,6.3,107.8,11.6,2.8,2.7,1,3.9,13,18.6,
2018,1150014600,서울특별시 강서구,186329.87,449672.4775,101,서울기능대학입구,0.424729206,0.57107048,0.560021374,-0.986004978,9482,B,2.986004978,237,86.1,4.5,0.8,0,3058.8,358.6,337.8,151.1,158.2,70.8,32.5,220.8,170.2,2.2,2
2018,1150013900,서울특별시 강서구,186394.7526,449409.5119,101,화곡초등학교,0.424729206,0.57107048,0.560021374,1.285910466,70978,D,0.714089534,342,13.8,1.1,0.4,0,369.9,69,21.8,12.8,2.8,1.7,0.2,5,6.8,2.6,2
2018,1160033800,서울특별시 구로구,186427.9023,444690.2981,101,개봉1동사거리,0.424729206,0.57107048,0.560021374,3.246983835,76539,C,4.753016165,168,142,61.8,17.5,0,5065.4,614.8,463.4,186,60.3,104.2,13.3,303.2,386.6,3.8,8
